effect_size_id,study_id,reference,es,weight,sample_size,se,var,ci_lo,ci_hi,higher_group_n,lower_group_n,cognitive_level,stimuli,response,subgroup,age_group,design,year,effect_size_type,rob_1_participants,rob_2_confounding,rob_3_measurment,rob_4_blinding,rob_5_incomplete,rob_6_selective
977,107,Veale et al. (2010),0.8316699625081505,9.174311926605506,40,0.3301514803843835,0.10899999999999999,0.1845849515121768,1.4787549735041243,20,20,Basic cognitive functions,Specific,Specific,Basic cognitive functions specific,Adolescence,Cross-sectional,2010,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Unclear risk,Low risk
978,107,Veale et al. (2010),1.0697266640675358,8.703999999999997,40,0.3389538403416503,0.11488970588235298,0.40538934457636167,1.73406398355871,20,20,Basic cognitive functions,Specific,Specific,Basic cognitive functions specific,Adolescence,Cross-sectional,2010,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Unclear risk,Low risk
979,108,Verburgh et al. (2016a),0.9962589379284262,25.23744006888807,117,0.19905695195463632,0.039623670121470396,0.6061144812250192,1.3864033946318333,69,48,Higher cognitive functions,General,General,Higher cognitive functions general,Late childhood,Cross-sectional,2016,Mean and Standard Deviation,Low risk,Low risk,Low risk,Low risk,Low risk,Low risk
980,108,Verburgh et al. (2016a),0.11390966933659986,28.262743332811667,117,0.18810175291602202,0.035382269450080196,-0.2547629918076553,0.482582330480855,69,48,Basic cognitive functions,General,General,Basic cognitive functions general,Late childhood,Cross-sectional,2016,Mean and Standard Deviation,Low risk,Low risk,Low risk,Low risk,Low risk,Low risk
981,108,Verburgh et al. (2016a),-0.23599618385832716,28.115761756748164,117,0.18859278447842093,0.03556723835732412,-0.6056312491801565,0.13363888146350228,69,48,Basic cognitive functions,General,General,Basic cognitive functions general,Late childhood,Cross-sectional,2016,Mean and Standard Deviation,Low risk,Low risk,Low risk,Low risk,Low risk,Low risk
982,108,Verburgh et al. (2016a),0.09223025037190738,28.278208541212393,117,0.18805030993568336,0.03536291906690657,-0.27634158438362666,0.46080208512744136,69,48,Higher cognitive functions,General,General,Higher cognitive functions general,Late childhood,Cross-sectional,2016,Mean and Standard Deviation,Low risk,Low risk,Low risk,Low risk,Low risk,Low risk
983,108,Verburgh et al. (2016a),-0.07121895802768428,28.290104566014417,117,0.18801076808164088,0.03534804891464855,-0.4397132921734131,0.2972753761180445,69,48,Higher cognitive functions,General,General,Higher cognitive functions general,Late childhood,Cross-sectional,2016,Mean and Standard Deviation,Low risk,Low risk,Low risk,Low risk,Low risk,Low risk
984,108,Verburgh et al. (2016a),-1.52637304451128,22.019642938878167,117,0.2131056007573432,0.04541399707414815,-1.9440523468994442,-1.1086937421231158,69,48,Basic cognitive functions,General,General,Basic cognitive functions general,Late childhood,Cross-sectional,2016,Mean and Standard Deviation,Low risk,Low risk,Low risk,Low risk,Low risk,Low risk
985,108,Verburgh et al. (2016a),0.10480617650820195,28.269631482764165,117,0.18807883517801718,0.035373648241919756,-0.2638215666949566,0.4734339197113605,69,48,Basic cognitive functions,General,General,Basic cognitive functions general,Late childhood,Cross-sectional,2016,Mean and Standard Deviation,Low risk,Low risk,Low risk,Low risk,Low risk,Low risk
986,108,Verburgh et al. (2016a),0.1421738764679902,28.237731677693567,117,0.1881850403216349,0.035413609400855355,-0.226662024991632,0.5110097779276124,69,48,Higher cognitive functions,General,General,Higher cognitive functions general,Late childhood,Cross-sectional,2016,Mean and Standard Deviation,Low risk,Low risk,Low risk,Low risk,Low risk,Low risk
987,108,Verburgh et al. (2016a),1.6763118399824082,21.05562213430838,117,0.2179294691358051,0.047493253517813826,1.249177929306297,2.1034457506585196,69,48,Basic cognitive functions,General,General,Basic cognitive functions general,Late childhood,Cross-sectional,2016,Mean and Standard Deviation,Low risk,Low risk,Low risk,Low risk,Low risk,Low risk
988,108,Verburgh et al. (2016a),0.5716806695535113,27.21741207465228,117,0.19167990510052493,0.03674118601934624,0.19599495899642705,0.9473663801105955,69,48,Basic cognitive functions,General,General,Basic cognitive functions general,Late childhood,Cross-sectional,2016,Mean and Standard Deviation,Low risk,Low risk,Low risk,Low risk,Low risk,Low risk
989,108,Verburgh et al. (2016a),-0.3536107449893308,27.880391155686393,117,0.1893871762256849,0.03586750251873863,-0.7248027895254134,0.01758129954675186,69,48,Basic cognitive functions,General,General,Basic cognitive functions general,Late childhood,Cross-sectional,2016,Mean and Standard Deviation,Low risk,Low risk,Low risk,Low risk,Low risk,Low risk
990,109,Verburgh et al. (2016b),-0.06942046848135121,10.993133240589799,44,0.30160549801897585,0.09096587643527446,-0.6605563821378103,0.5217154451751079,22,22,Higher cognitive functions,General,General,Higher cognitive functions general,Adolescence,Cross-sectional,2016,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
991,109,Verburgh et al. (2016b),0.12858389365374506,10.976477072025393,44,0.3018342457161673,0.09110391188704764,-0.4630003572507558,0.720168144558246,22,22,Higher cognitive functions,General,General,Higher cognitive functions general,Adolescence,Cross-sectional,2016,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
992,109,Verburgh et al. (2016b),0.3900338644188995,10.787297522601943,44,0.3044694140639641,0.09270162410045363,-0.206715221540483,0.9867829503782819,22,22,Higher cognitive functions,General,General,Higher cognitive functions general,Adolescence,Cross-sectional,2016,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
993,109,Verburgh et al. (2016b),0.2679711380297931,10.898562041243338,44,0.30291124751995485,0.09175522387409535,-0.325723997621416,0.8616662736810022,22,22,Higher cognitive functions,General,General,Higher cognitive functions general,Adolescence,Cross-sectional,2016,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
994,109,Verburgh et al. (2016b),0.21260571640224685,10.935929100682841,44,0.3023932948178093,0.09144170475077054,-0.38007425060706185,0.8052856834115556,22,22,Higher cognitive functions,General,General,Higher cognitive functions general,Adolescence,Cross-sectional,2016,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
995,109,Verburgh et al. (2016b),-0.048020383430445734,10.996713229306954,44,0.30155640006808676,0.09093626242202399,-0.6390600668714475,0.5430193000105561,22,22,Higher cognitive functions,General,General,Higher cognitive functions general,Adolescence,Cross-sectional,2016,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
996,109,Verburgh et al. (2016b),0.38828366102501777,10.789165658318767,44,0.30444305360067,0.09268557288570041,-0.2084137593756925,0.984981081425728,22,22,Higher cognitive functions,General,General,Higher cognitive functions general,Adolescence,Cross-sectional,2016,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
997,109,Verburgh et al. (2016b),1.0166060258958272,9.700556851076009,44,0.3210714337397679,0.10308686556371016,0.3873175793012439,1.6458944724904105,22,22,Higher cognitive functions,General,General,Higher cognitive functions general,Adolescence,Cross-sectional,2016,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
998,109,Verburgh et al. (2016b),0.3696683413750662,10.808553533541023,44,0.30416988322674793,0.09251931786217346,-0.2264936749311135,0.9658303576812459,22,22,Higher cognitive functions,General,General,Higher cognitive functions general,Adolescence,Cross-sectional,2016,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
999,109,Verburgh et al. (2016b),-0.8887974680289181,9.978312718259831,44,0.3165712308120301,0.10021734417784364,-1.5092656789620136,-0.26832925709582267,22,22,Higher cognitive functions,General,General,Higher cognitive functions general,Adolescence,Cross-sectional,2016,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
1008,111,Vestberg et al. (2012),1.0092318684679253,12.59737894837327,57,0.2817473909756086,0.07938159232156244,0.4570171294176072,1.5614466075182434,29,28,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2012,Mean and Standard Deviation,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
1009,111,Vestberg et al. (2012),0.4255702676600695,13.92172761526067,57,0.268011502732558,0.07183016559696395,-0.09972262513820235,0.9508631604583413,29,28,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2012,Mean and Standard Deviation,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
1010,111,Vestberg et al. (2012),0.5643317795934535,13.6857350174581,57,0.2703123801091265,0.07306878284026089,0.03452925000426432,1.0941343091826425,29,28,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2012,Mean and Standard Deviation,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
1011,111,Vestberg et al. (2012),0.6978110009332996,13.406996081780877,57,0.27310789743391145,0.0745879236407719,0.1625293580693743,1.233092643797225,29,28,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2012,Mean and Standard Deviation,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
1012,111,Vestberg et al. (2012),0.6360570610832595,13.541849790586943,57,0.27174465079984017,0.07384515523832709,0.10344733252415939,1.1686667896423597,29,28,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2012,Mean and Standard Deviation,Low risk,Low risk,Low risk,Low risk,Unclear risk,Low risk
1014,112,Vestberg et al. (2020),0.6488455040899276,11.983224489051866,51,0.2888771244363788,0.08344999302263108,0.08265674423712965,1.2150342639427256,23,28,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1016,112,Vestberg et al. (2020),0.4226464553564115,12.345835050814069,51,0.28460319085447416,0.08099897624454826,-0.13516554860353708,0.9804584593163601,23,28,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1017,112,Vestberg et al. (2020),0.3971843199140611,12.378094719775476,51,0.2842320838816507,0.08078787750770572,-0.15990032774474183,0.9542689675728641,23,28,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1021,112,Vestberg et al. (2020),-0.4826176807623831,12.262717635391065,51,0.28556609047686976,0.08154799203024375,-1.042316933302954,0.07708157177818797,23,28,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1022,112,Vestberg et al. (2020),0.05493625059113896,12.622586363243252,51,0.2814659243861236,0.07922306659053506,-0.4967268240809374,0.60659932526321525,23,28,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1023,112,Vestberg et al. (2020),-0.12286912152983956,12.603154294204955,51,0.2816828287621346,0.07934521601943802,-0.6749573209669865,0.4292190779073074,23,28,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1024,112,Vestberg et al. (2020),-0.09928670005118316,12.611575247868197,51,0.2815887709582344,0.079292235929769,-0.6511905495802208,0.45261714947785453,23,28,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1025,112,Vestberg et al. (2020),0.13897175275690904,12.596385269929486,51,0.28175850371874356,0.07938785441782521,-0.4132647668697231,0.6912082723835411,23,28,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1026,112,Vestberg et al. (2020),0.49954789439754754,12.237483258871784,51,0.2858603654958688,0.0817161485614317,-0.06072812658181148,1.0598239153769065,23,28,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1027,112,Vestberg et al. (2020),0.6854998262797802,11.912618594594997,51,0.28973194466366464,0.08394459975858883,0.11763564956824579,1.2533640029913147,23,28,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1028,112,Vestberg et al. (2020),0.3574712245881015,12.42470578349108,51,0.28369843710517934,0.0804848032159214,-0.1985674946083516,0.9135099437845546,23,28,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1029,112,Vestberg et al. (2020),0.40671778777847256,12.366231247135174,51,0.28436838940386916,0.08086538089215058,-0.15063401379477237,0.9640695893517175,23,28,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Cross-sectional,2020,Mean and Standard Deviation,High risk,High risk,Low risk,Low risk,Unclear risk,Low risk
1064,114,Vila-Maldonado et al. (2014),0.5709877652244869,7.2687327961966215,40,0.37091179824004045,0.13757556207366048,-0.15598600076697922,1.297961531215953,10,30,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2014,Mean and Standard Deviation,Low risk,Low risk,Low risk,Low risk,Low risk,Low risk
1065,115,Weissensteiner et al. (2008),0.408860871691856,24.96088676119371,102,0.20015663677635612,0.04006267924562215,0.016561072343532823,0.8011606710401791,52,50,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2008,Mean and Standard Deviation,Low risk,High risk,Low risk,Low risk,Unclear risk,Low risk
